Order ID,Customer Name,Category,Sub Category,Quantity,Region,City,Order Date,Actual Price,Discount,Payment mode,Sales,Profit,Rating
OD6134,Sabeela,Bakery,Breads & Buns,5,West,Viluppuram,29/05/23,₹840.56 ,33.00%,Cash,₹632.00 ,₹56.88 ,5
OD6135,Amy,Beverages,Health Drinks,3,West,Kanyakumari,07/02/22,"₹1,169.32 ",24.00%,Upi,₹943.00 ,₹66.01 ,2
OD6136,Veena,Oil & Masala,Spices,1,West,Bodi,24/06/22,"₹1,171.25 ",25.00%,Cash,₹937.00 ,₹168.66 ,3
OD6137,Malik,Food Grains,Rice,1,West,Karur,25/01/21,"₹3,006.12 ",23.00%,Upi,"₹2,444.00 ",₹342.16 ,4
OD6138,Akash,Food Grains,Dals & Pulses,6,West,Tenkasi,07/11/21,"₹2,349.60 ",20.00%,Cash,"₹1,958.00 ",₹665.72 ,5
OD6139,Yusuf,Food Grains,Atta & Flour,7,West,Dindigul,31/12/21,"₹2,986.20 ",35.00%,Cash,"₹2,212.00 ",₹995.40 ,3
OD6140,Verma,Bakery,Cakes,9,West,Virudhunagar,25/06/23,₹820.44 ,29.00%,Cash,₹636.00 ,₹63.60 ,4
OD6141,Ridhesh,"Eggs, Meat & Fish",Mutton,3,West,Coimbatore,06/08/21,"₹1,789.20 ",20.00%,Upi,"₹1,491.00 ",₹178.92 ,4
OD6142,Shree,"Eggs, Meat & Fish",Fish,6,West,Tirunelveli,11/01/23,₹940.50 ,14.00%,Card,₹825.00 ,₹49.50 ,3
OD6143,Shree,Oil & Masala,Edible Oil & Ghee,5,West,Virudhunagar,06/03/22,₹581.90 ,10.00%,Cash,₹529.00 ,₹111.09 ,2
OD6144,Vince,Fruits & Veggies,Organic Vegetables,1,West,Perambalur,03/04/23,"₹1,283.97 ",27.00%,Card,"₹1,011.00 ",₹333.63 ,2
OD6145,Muneer,Beverages,Soft Drinks,7,West,Dindigul,06/10/22,"₹1,341.44 ",31.00%,Cash,"₹1,024.00 ",₹378.88 ,5
OD6146,Shree,Fruits & Veggies,Organic Vegetables,2,West,Tirunelveli,23/05/21,"₹1,569.28 ",28.00%,Card,"₹1,226.00 ",₹392.32 ,4
OD6147,Muneer,Snacks,Chocolates,8,West,Cumbum,11/06/22,"₹1,999.80 ",32.00%,Card,"₹1,515.00 ",₹212.10 ,2
OD6148,Akash,Beverages,Soft Drinks,9,West,Tirunelveli,05/04/21,"₹1,173.15 ",35.00%,Cash,₹869.00 ,₹199.87 ,2
OD6149,Veena,Beverages,Health Drinks,4,West,Tenkasi,25/11/22,"₹1,942.73 ",31.00%,Cash,"₹1,483.00 ",₹533.88 ,5
OD6150,Yadav,Snacks,Noodles,3,West,Virudhunagar,17/07/22,"₹2,766.72 ",31.00%,Cash,"₹2,112.00 ",₹232.32 ,2
OD6151,Amrish,Food Grains,Atta & Flour,1,West,Tirunelveli,16/09/22,"₹1,341.34 ",34.00%,Cash,"₹1,001.00 ",₹340.34 ,4
OD6152,Rumaiza,Fruits & Veggies,Organic Vegetables,2,West,Dharmapuri,03/01/21,"₹1,288.77 ",19.00%,Card,"₹1,083.00 ",₹292.41 ,2
OD6153,Shah,Fruits & Veggies,Fresh Vegetables,9,West,Krishnagiri,08/12/22,"₹1,322.53 ",21.00%,Cash,"₹1,093.00 ",₹295.11 ,3
OD6154,Amrish,Snacks,Cookies,5,West,Tirunelveli,21/04/22,"₹1,260.00 ",26.00%,Upi,"₹1,000.00 ",₹160.00 ,3
OD6155,Veronica,Food Grains,Atta & Flour,3,West,Tirunelveli,25/04/22,"₹1,555.40 ",10.00%,Cash,"₹1,414.00 ",₹565.60 ,2
OD6156,James,Snacks,Cookies,3,West,Ramanadhapuram,06/10/22,"₹1,657.50 ",30.00%,Card,"₹1,275.00 ",₹63.75 ,5
OD6157,Veronica,"Eggs, Meat & Fish",Fish,2,West,Tirunelveli,18/06/21,"₹2,093.80 ",16.00%,Cash,"₹1,805.00 ",₹794.20 ,3
OD6158,Mathew,Oil & Masala,Spices,1,West,Virudhunagar,24/03/23,"₹1,096.20 ",16.00%,Card,₹945.00 ,₹425.25 ,2
OD6159,Peer,"Eggs, Meat & Fish",Eggs,2,West,Ooty,26/06/21,"₹2,407.60 ",30.00%,Cash,"₹1,852.00 ",₹629.68 ,3
OD6160,Roshan,Bakery,Cakes,8,West,Virudhunagar,25/06/22,"₹2,000.37 ",31.00%,Upi,"₹1,527.00 ",₹335.94 ,5
OD6161,Ridhesh,Bakery,Breads & Buns,3,West,Nagercoil,23/05/22,"₹1,650.00 ",32.00%,Card,"₹1,250.00 ",₹187.50 ,2
OD6162,Alan,Snacks,Cookies,7,West,Coimbatore,24/04/22,₹856.80 ,19.00%,Card,₹720.00 ,₹64.80 ,3
OD6163,Willams,Food Grains,Dals & Pulses,7,West,Ramanadhapuram,19/04/22,"₹2,097.28 ",16.00%,Card,"₹1,808.00 ",₹379.68 ,4
OD6164,Aditi,Fruits & Veggies,Organic Vegetables,2,West,Virudhunagar,16/08/22,"₹2,230.20 ",18.00%,Cash,"₹1,890.00 ",₹680.40 ,3
OD6165,Sudha,Beverages,Health Drinks,1,West,Ramanadhapuram,03/12/21,₹764.44 ,16.00%,Card,₹659.00 ,₹250.42 ,3
OD6166,Ram,Oil & Masala,Masalas,7,West,Cumbum,17/06/22,₹932.40 ,20.00%,Card,₹777.00 ,₹108.78 ,5
OD6167,Vidya,Beverages,Soft Drinks,2,West,Coimbatore,11/09/21,"₹1,787.30 ",22.00%,Upi,"₹1,465.00 ",₹205.10 ,3
OD6168,Sudha,"Eggs, Meat & Fish",Eggs,1,West,Ramanadhapuram,28/02/21,"₹1,407.88 ",22.00%,Upi,"₹1,154.00 ",₹323.12 ,5
OD6169,Sundar,Bakery,Breads & Buns,9,West,Kanyakumari,04/03/21,"₹1,293.20 ",22.00%,Card,"₹1,060.00 ",₹434.60 ,5
OD6170,Harish,Beverages,Health Drinks,2,West,Salem,19/09/22,"₹1,509.14 ",22.00%,Card,"₹1,237.00 ",₹556.65 ,4
OD6171,Alan,Snacks,Cookies,1,West,Chennai,30/07/23,"₹2,576.35 ",19.00%,Card,"₹2,165.00 ",₹692.80 ,2
OD6172,Ganesh,Beverages,Soft Drinks,3,West,Karur,25/11/22,"₹1,082.72 ",34.00%,Card,₹808.00 ,₹266.64 ,4
OD6173,Sundar,"Eggs, Meat & Fish",Eggs,5,West,Karur,20/03/23,"₹1,887.20 ",12.00%,Upi,"₹1,685.00 ",₹235.90 ,5
OD6174,Malik,Fruits & Veggies,Organic Vegetables,5,West,Perambalur,27/10/22,"₹2,018.52 ",26.00%,Card,"₹1,602.00 ",₹224.28 ,3
OD6175,Rumaiza,Beverages,Health Drinks,5,West,Pudukottai,01/08/21,₹850.63 ,21.00%,Card,₹703.00 ,₹231.99 ,2
OD6176,Ganesh,"Eggs, Meat & Fish",Eggs,2,West,Ramanadhapuram,17/03/23,"₹1,102.82 ",34.00%,Card,₹823.00 ,₹370.35 ,3
OD6177,Amrish,Food Grains,Atta & Flour,9,West,Nagercoil,05/02/22,"₹2,209.20 ",20.00%,Upi,"₹1,841.00 ",₹128.87 ,2
OD6178,Verma,Fruits & Veggies,Fresh Vegetables,4,West,Trichy,10/07/23,₹875.08 ,31.00%,Upi,₹668.00 ,₹86.84 ,3
OD6179,Amy,Oil & Masala,Spices,9,West,Tirunelveli,20/07/21,"₹2,194.29 ",29.00%,Card,"₹1,701.00 ",₹680.40 ,5
OD6180,Kumar,Bakery,Biscuits,9,West,Bodi,02/04/23,"₹1,546.75 ",15.00%,Upi,"₹1,345.00 ",₹497.65 ,4
OD6181,Ram,Fruits & Veggies,Fresh Fruits,3,West,Krishnagiri,04/04/22,"₹2,035.80 ",16.00%,Upi,"₹1,755.00 ",₹403.65 ,3
OD6182,Jackson,"Eggs, Meat & Fish",Fish,5,West,Salem,09/04/23,₹944.51 ,31.00%,Card,₹721.00 ,₹281.19 ,3
OD6183,Sharon,Food Grains,Organic Staples,8,West,Madurai,25/05/21,"₹1,026.72 ",24.00%,Cash,₹828.00 ,₹66.24 ,5
OD6184,Jackson,Bakery,Biscuits,7,West,Dharmapuri,03/10/22,"₹2,420.46 ",13.00%,Card,"₹2,142.00 ",₹771.12 ,2
OD6185,Muneer,Bakery,Cakes,7,West,Tenkasi,06/01/22,₹806.68 ,34.00%,Cash,₹602.00 ,₹90.30 ,5
OD6186,Akash,Bakery,Biscuits,8,West,Dharmapuri,12/09/22,"₹2,582.19 ",17.00%,Upi,"₹2,207.00 ",₹617.96 ,3
OD6187,Mathew,Snacks,Chocolates,7,West,Tenkasi,21/01/23,"₹1,053.36 ",26.00%,Cash,₹836.00 ,₹259.16 ,4
OD6188,Adavan,Food Grains,Dals & Pulses,3,West,Dindigul,05/04/21,"₹2,611.83 ",11.00%,Card,"₹2,353.00 ",₹188.24 ,2
OD6189,Hussain,Oil & Masala,Edible Oil & Ghee,3,West,Dindigul,20/04/22,"₹3,146.88 ",32.00%,Upi,"₹2,384.00 ",₹596.00 ,4
OD6190,Kumar,Bakery,Biscuits,4,West,Bodi,11/07/21,"₹1,953.75 ",25.00%,Upi,"₹1,563.00 ",₹296.97 ,2
OD6191,Ramesh,Oil & Masala,Edible Oil & Ghee,1,West,Salem,14/11/22,"₹2,055.72 ",11.00%,Cash,"₹1,852.00 ",₹111.12 ,4
OD6192,Ridhesh,Food Grains,Dals & Pulses,1,West,Perambalur,07/10/22,"₹2,131.56 ",24.00%,Cash,"₹1,719.00 ",₹618.84 ,5
OD6193,Kumar,Oil & Masala,Spices,2,West,Theni,23/01/23,"₹1,145.00 ",25.00%,Cash,₹916.00 ,₹219.84 ,4
OD6194,Ridhesh,Oil & Masala,Masalas,4,West,Bodi,24/01/22,"₹2,521.03 ",13.00%,Cash,"₹2,231.00 ",₹624.68 ,2
OD6195,Yusuf,Snacks,Chocolates,4,West,Vellore,22/08/21,"₹3,164.96 ",31.00%,Card,"₹2,416.00 ",₹507.36 ,3
OD6196,Jackson,Bakery,Breads & Buns,6,West,Tenkasi,06/02/23,"₹2,091.00 ",23.00%,Upi,"₹1,700.00 ",₹629.00 ,2
OD6197,Roshan,"Eggs, Meat & Fish",Chicken,9,West,Namakkal,25/07/21,"₹2,151.68 ",28.00%,Card,"₹1,681.00 ",₹420.25 ,3
OD6198,Akash,Bakery,Cakes,2,West,Ramanadhapuram,12/01/23,"₹1,852.80 ",20.00%,Card,"₹1,544.00 ",₹602.16 ,4
OD6199,Surya,Oil & Masala,Edible Oil & Ghee,2,West,Cumbum,02/01/22,"₹1,051.17 ",11.00%,Cash,₹947.00 ,₹255.69 ,5
OD6200,Ridhesh,"Eggs, Meat & Fish",Mutton,4,West,Pudukottai,05/12/21,"₹1,579.50 ",17.00%,Cash,"₹1,350.00 ",₹486.00 ,2
OD6201,Haseena,"Eggs, Meat & Fish",Chicken,4,West,Virudhunagar,15/03/23,₹594.72 ,18.00%,Upi,₹504.00 ,₹171.36 ,3
OD6202,Mathew,Snacks,Chocolates,6,West,Tenkasi,07/08/23,"₹2,483.74 ",13.00%,Upi,"₹2,198.00 ",₹945.14 ,5
OD6203,Vince,Oil & Masala,Masalas,5,West,Nagercoil,24/06/23,"₹2,263.38 ",19.00%,Card,"₹1,902.00 ",₹798.84 ,5
OD6204,Surya,Fruits & Veggies,Organic Fruits,1,West,Ooty,27/06/21,"₹1,263.18 ",11.00%,Cash,"₹1,138.00 ",₹386.92 ,4
OD6205,Amy,Snacks,Chocolates,5,West,Tenkasi,12/04/23,"₹2,409.32 ",24.00%,Upi,"₹1,943.00 ",₹408.03 ,2
OD6206,Adavan,Beverages,Soft Drinks,8,West,Madurai,10/09/22,₹897.12 ,12.00%,Cash,₹801.00 ,₹184.23 ,2
OD6207,Aditi,Beverages,Health Drinks,8,West,Tirunelveli,03/02/22,₹968.88 ,32.00%,Cash,₹734.00 ,₹58.72 ,5
OD6208,Sudha,Snacks,Cookies,9,West,Namakkal,28/07/21,"₹2,623.28 ",21.00%,Upi,"₹2,168.00 ",₹498.64 ,5
OD6209,Verma,Fruits & Veggies,Organic Vegetables,2,West,Tenkasi,10/06/22,"₹1,188.00 ",35.00%,Card,₹880.00 ,₹308.00 ,2
OD6210,Vidya,Bakery,Biscuits,4,West,Perambalur,14/10/22,"₹2,981.88 ",32.00%,Cash,"₹2,259.00 ",₹451.80 ,5
OD6211,Veena,Fruits & Veggies,Fresh Fruits,4,West,Theni,19/06/23,"₹2,090.32 ",16.00%,Cash,"₹1,802.00 ",₹90.10 ,3
OD6212,Ramesh,Food Grains,Organic Staples,7,West,Theni,26/04/21,"₹1,245.84 ",16.00%,Cash,"₹1,074.00 ",₹375.90 ,2
OD6213,Jonas,Snacks,Chocolates,2,West,Theni,21/05/23,"₹1,756.25 ",25.00%,Cash,"₹1,405.00 ",₹477.70 ,5
OD6214,Surya,"Eggs, Meat & Fish",Mutton,5,West,Cumbum,04/07/21,"₹1,803.20 ",15.00%,Cash,"₹1,568.00 ",₹329.28 ,5
OD6215,Ridhesh,Bakery,Breads & Buns,3,West,Bodi,10/05/21,"₹2,181.16 ",24.00%,Cash,"₹1,759.00 ",₹545.29 ,5
OD6216,Haseena,Bakery,Cakes,7,West,Dharmapuri,04/12/22,"₹2,912.14 ",22.00%,Card,"₹2,387.00 ",₹644.49 ,5
OD6217,Adavan,Beverages,Health Drinks,5,West,Bodi,08/08/22,"₹2,610.60 ",14.00%,Upi,"₹2,290.00 ",₹801.50 ,4
OD6218,Hussain,Snacks,Cookies,6,West,Bodi,23/03/21,₹864.60 ,10.00%,Cash,₹786.00 ,₹86.46 ,3
OD6219,Surya,"Eggs, Meat & Fish",Fish,2,West,Salem,25/11/22,"₹1,347.50 ",10.00%,Cash,"₹1,225.00 ",₹196.00 ,3
OD6220,Sabeela,"Eggs, Meat & Fish",Mutton,8,West,Madurai,14/01/21,"₹2,282.42 ",19.00%,Cash,"₹1,918.00 ",₹863.10 ,5
OD6221,Ram,Food Grains,Dals & Pulses,4,West,Kanyakumari,23/12/21,"₹2,838.60 ",14.00%,Upi,"₹2,490.00 ",₹697.20 ,3
OD6222,Malik,Snacks,Cookies,5,West,Namakkal,07/12/21,"₹2,139.88 ",22.00%,Cash,"₹1,754.00 ",₹157.86 ,5
OD6223,Hussain,Snacks,Chocolates,7,West,Virudhunagar,28/03/23,"₹1,776.06 ",17.00%,Cash,"₹1,518.00 ",₹667.92 ,4
OD6224,Akash,Food Grains,Dals & Pulses,7,West,Krishnagiri,09/08/22,"₹2,341.40 ",15.00%,Upi,"₹2,036.00 ",₹875.48 ,5
OD6225,Veronica,Snacks,Cookies,4,West,Tenkasi,12/05/21,"₹2,690.64 ",11.00%,Cash,"₹2,424.00 ",₹848.40 ,4
OD6226,Alan,Snacks,Noodles,4,West,Tirunelveli,12/06/23,"₹3,219.48 ",32.00%,Upi,"₹2,439.00 ",₹999.99 ,2
OD6227,Peer,Food Grains,Organic Staples,4,West,Dharmapuri,04/01/21,"₹2,595.58 ",34.00%,Cash,"₹1,937.00 ",₹464.88 ,2
OD6228,Amrish,Oil & Masala,Spices,4,West,Kanyakumari,14/07/22,₹976.80 ,10.00%,Card,₹888.00 ,₹257.52 ,3
OD6229,Ram,Bakery,Cakes,7,West,Viluppuram,23/03/22,"₹1,800.72 ",22.00%,Cash,"₹1,476.00 ",₹501.84 ,5
OD6230,Ganesh,Oil & Masala,Spices,7,West,Theni,21/02/23,"₹2,350.88 ",12.00%,Upi,"₹2,099.00 ",₹146.93 ,5
OD6231,Suresh,Bakery,Breads & Buns,6,West,Madurai,30/12/22,"₹1,581.15 ",27.00%,Upi,"₹1,245.00 ",₹311.25 ,4
OD6232,Suresh,Food Grains,Rice,7,West,Kanyakumari,05/05/23,₹914.25 ,15.00%,Upi,₹795.00 ,₹87.45 ,5
OD6233,Amy,Oil & Masala,Masalas,5,West,Cumbum,03/01/23,"₹2,899.16 ",21.00%,Cash,"₹2,396.00 ",₹622.96 ,2
OD6234,Rumaiza,"Eggs, Meat & Fish",Eggs,6,West,Tenkasi,17/02/22,"₹2,605.90 ",15.00%,Card,"₹2,266.00 ",₹929.06 ,2
OD6235,Roshan,Oil & Masala,Spices,3,Central,Chennai,28/01/22,₹631.40 ,10.00%,Card,₹574.00 ,₹109.06 ,3
OD6236,Ramesh,Beverages,Soft Drinks,9,Central,Viluppuram,29/05/22,"₹1,029.20 ",24.00%,Card,₹830.00 ,₹149.40 ,4
OD6237,Ramesh,Food Grains,Dals & Pulses,5,Central,Dindigul,10/04/21,"₹3,049.68 ",31.00%,Card,"₹2,328.00 ",₹628.56 ,2
OD6238,Vinne,Beverages,Soft Drinks,7,Central,Madurai,04/04/21,₹859.14 ,29.00%,Card,₹666.00 ,₹133.20 ,3
OD6239,Muneer,Snacks,Noodles,3,Central,Coimbatore,21/04/22,₹884.12 ,24.00%,Upi,₹713.00 ,₹292.33 ,5
OD6240,Harish,Fruits & Veggies,Organic Vegetables,7,Central,Krishnagiri,08/08/23,"₹2,135.00 ",25.00%,Cash,"₹1,708.00 ",₹427.00 ,3
OD6241,Hafiz,Bakery,Biscuits,8,Central,Dharmapuri,24/01/21,₹764.97 ,29.00%,Card,₹593.00 ,₹207.55 ,3
OD6242,Ravi,Beverages,Health Drinks,1,Central,Madurai,29/11/21,"₹1,814.14 ",22.00%,Upi,"₹1,487.00 ",₹282.53 ,2
OD6243,Roshan,Snacks,Cookies,7,Central,Bodi,21/06/23,₹925.10 ,10.00%,Cash,₹841.00 ,₹201.84 ,4
OD6244,Ravi,Fruits & Veggies,Fresh Fruits,6,Central,Namakkal,22/08/21,"₹2,248.80 ",20.00%,Cash,"₹1,874.00 ",₹468.50 ,5
OD6245,Sudha,Oil & Masala,Spices,4,Central,Perambalur,20/05/21,₹767.41 ,33.00%,Upi,₹577.00 ,₹57.70 ,5
OD6246,Hafiz,Beverages,Health Drinks,6,Central,Chennai,18/04/23,"₹1,286.58 ",23.00%,Card,"₹1,046.00 ",₹83.68 ,5
OD6247,Esther,Fruits & Veggies,Fresh Vegetables,6,Central,Chennai,15/08/21,"₹1,792.80 ",35.00%,Upi,"₹1,328.00 ",₹517.92 ,5
OD6248,Arvind,Food Grains,Organic Staples,4,Central,Chennai,31/08/21,"₹1,580.87 ",13.00%,Upi,"₹1,399.00 ",₹251.82 ,3
OD6249,Amy,Beverages,Soft Drinks,1,Central,Kanyakumari,30/08/21,"₹2,868.22 ",22.00%,Upi,"₹2,351.00 ",₹423.18 ,5
OD6250,Amrish,Bakery,Cakes,5,Central,Cumbum,01/04/21,"₹2,642.70 ",15.00%,Card,"₹2,298.00 ","₹1,034.10 ",2
OD6251,Amrish,Fruits & Veggies,Fresh Vegetables,9,Central,Krishnagiri,30/08/22,"₹1,249.28 ",28.00%,Card,₹976.00 ,₹146.40 ,4
OD6252,Haseena,Fruits & Veggies,Organic Vegetables,5,Central,Tirunelveli,18/05/22,"₹1,017.60 ",28.00%,Card,₹795.00 ,₹286.20 ,2
OD6253,Vince,Beverages,Soft Drinks,6,Central,Vellore,25/06/23,"₹1,862.35 ",19.00%,Cash,"₹1,565.00 ",₹203.45 ,2
OD6254,Veronica,Food Grains,Atta & Flour,6,Central,Karur,22/11/22,"₹1,823.43 ",33.00%,Upi,"₹1,371.00 ",₹233.07 ,3
OD6255,Hussain,Food Grains,Rice,9,Central,Kanyakumari,27/02/21,"₹2,517.84 ",17.00%,Cash,"₹2,152.00 ",₹451.92 ,4
OD6256,Sheeba,Beverages,Health Drinks,4,Central,Salem,24/06/23,"₹1,998.00 ",35.00%,Card,"₹1,480.00 ",₹370.00 ,5
OD6257,Haseena,Fruits & Veggies,Organic Vegetables,2,Central,Nagercoil,29/03/21,"₹1,123.36 ",19.00%,Cash,₹944.00 ,₹84.96 ,5
OD6258,Jonas,"Eggs, Meat & Fish",Eggs,6,Central,Tirunelveli,30/09/21,"₹2,371.20 ",20.00%,Upi,"₹1,976.00 ",₹592.80 ,3
OD6259,Alan,Food Grains,Dals & Pulses,7,Central,Viluppuram,06/12/22,"₹1,985.76 ",26.00%,Cash,"₹1,576.00 ",₹189.12 ,3
OD6260,Anu,Snacks,Noodles,1,Central,Ooty,13/06/22,"₹2,209.42 ",22.00%,Cash,"₹1,811.00 ",₹235.43 ,2
OD6261,Ram,Food Grains,Rice,5,Central,Cumbum,20/07/23,"₹2,237.30 ",30.00%,Upi,"₹1,721.00 ",₹86.05 ,3
OD6262,Sundar,Oil & Masala,Spices,3,Central,Salem,24/02/23,₹971.12 ,22.00%,Cash,₹796.00 ,₹71.64 ,2
OD6263,Vinne,Food Grains,Atta & Flour,9,Central,Vellore,13/08/22,"₹1,017.72 ",32.00%,Cash,₹771.00 ,₹107.94 ,2
OD6264,Shree,Snacks,Chocolates,9,Central,Nagercoil,19/01/21,"₹3,100.68 ",32.00%,Upi,"₹2,349.00 ",₹234.90 ,3
OD6265,Mathew,Fruits & Veggies,Organic Vegetables,7,Central,Vellore,24/07/21,₹762.75 ,35.00%,Cash,₹565.00 ,₹113.00 ,3
OD6266,Shree,Fruits & Veggies,Fresh Fruits,2,Central,Bodi,07/07/22,"₹1,806.08 ",28.00%,Upi,"₹1,411.00 ",₹352.75 ,5
OD6267,Vidya,"Eggs, Meat & Fish",Mutton,3,Central,Dharmapuri,14/10/21,"₹2,254.80 ",20.00%,Card,"₹1,879.00 ",₹206.69 ,3
OD6268,Surya,Bakery,Biscuits,6,Central,Vellore,02/05/21,"₹3,033.75 ",25.00%,Card,"₹2,427.00 ",₹995.07 ,3
OD6269,Sabeela,Snacks,Noodles,8,Central,Virudhunagar,08/05/22,₹920.81 ,21.00%,Upi,₹761.00 ,₹114.15 ,5
OD6270,Amy,Food Grains,Organic Staples,5,Central,Virudhunagar,25/01/21,"₹2,394.28 ",19.00%,Cash,"₹2,012.00 ",₹442.64 ,2
OD6271,Sheeba,Oil & Masala,Masalas,4,Central,Chennai,26/06/23,"₹3,269.70 ",35.00%,Card,"₹2,422.00 ",₹484.40 ,3
OD6272,Verma,Bakery,Biscuits,9,Central,Kanyakumari,18/03/22,"₹2,401.88 ",24.00%,Upi,"₹1,937.00 ",₹406.77 ,3
OD6273,Veronica,Oil & Masala,Masalas,7,Central,Salem,13/07/21,"₹2,935.46 ",21.00%,Cash,"₹2,426.00 ",₹703.54 ,5
OD6274,Sharon,Fruits & Veggies,Organic Vegetables,3,Central,Chennai,12/03/22,₹825.33 ,23.00%,Upi,₹671.00 ,₹187.88 ,5
OD6275,Akash,"Eggs, Meat & Fish",Fish,3,Central,Salem,11/01/21,"₹2,760.75 ",35.00%,Card,"₹2,045.00 ",₹797.55 ,4
OD6276,Sabeela,Fruits & Veggies,Fresh Vegetables,5,Central,Krishnagiri,25/10/22,"₹1,697.50 ",25.00%,Card,"₹1,358.00 ",₹298.76 ,2
OD6277,James,Fruits & Veggies,Fresh Vegetables,7,Central,Virudhunagar,13/10/22,"₹3,091.40 ",30.00%,Card,"₹2,378.00 ",₹570.72 ,2
OD6278,Willams,"Eggs, Meat & Fish",Fish,9,Central,Tenkasi,02/04/23,"₹1,310.40 ",17.00%,Upi,"₹1,120.00 ",₹291.20 ,4
OD6279,Sudeep,Snacks,Chocolates,8,Central,Theni,20/11/22,"₹1,528.94 ",34.00%,Cash,"₹1,141.00 ",₹68.46 ,5
OD6280,Krithika,Oil & Masala,Masalas,8,Central,Nagercoil,05/03/21,"₹2,850.19 ",33.00%,Cash,"₹2,143.00 ",₹385.74 ,5
OD6281,Veena,Snacks,Chocolates,1,Central,Virudhunagar,02/08/22,"₹2,808.00 ",35.00%,Card,"₹2,080.00 ",₹540.80 ,5
OD6282,Veronica,Fruits & Veggies,Organic Fruits,1,Central,Theni,18/04/21,"₹2,434.34 ",18.00%,Cash,"₹2,063.00 ",₹433.23 ,5
OD6283,Ganesh,"Eggs, Meat & Fish",Mutton,4,Central,Perambalur,02/06/22,"₹1,877.85 ",17.00%,Upi,"₹1,605.00 ",₹593.85 ,2
OD6284,Hafiz,"Eggs, Meat & Fish",Chicken,6,Central,Dindigul,06/01/21,"₹1,891.23 ",21.00%,Cash,"₹1,563.00 ",₹406.38 ,2
OD6285,Alan,Beverages,Soft Drinks,4,Central,Cumbum,25/08/21,₹825.86 ,19.00%,Card,₹694.00 ,₹76.34 ,2
OD6286,Arvind,Oil & Masala,Edible Oil & Ghee,5,Central,Vellore,08/11/22,"₹2,845.92 ",32.00%,Cash,"₹2,156.00 ",₹776.16 ,2
OD6287,Aditi,Oil & Masala,Edible Oil & Ghee,6,Central,Trichy,30/09/21,"₹1,755.14 ",27.00%,Cash,"₹1,382.00 ",₹538.98 ,5
OD6288,Sharon,Oil & Masala,Masalas,4,Central,Bodi,05/04/21,"₹1,887.00 ",11.00%,Cash,"₹1,700.00 ",₹204.00 ,5
OD6289,Sheeba,"Eggs, Meat & Fish",Mutton,7,East,Salem,28/03/22,"₹1,413.12 ",28.00%,Cash,"₹1,104.00 ",₹132.48 ,2
OD6290,Jonas,"Eggs, Meat & Fish",Mutton,9,East,Tenkasi,08/05/22,"₹1,062.62 ",34.00%,Upi,₹793.00 ,₹142.74 ,3
OD6291,Arvind,"Eggs, Meat & Fish",Eggs,3,East,Namakkal,17/05/22,"₹3,168.00 ",32.00%,Upi,"₹2,400.00 ",₹360.00 ,4
OD6292,Roshan,Oil & Masala,Masalas,9,East,Cumbum,09/03/22,"₹2,103.75 ",25.00%,Cash,"₹1,683.00 ",₹319.77 ,5
OD6293,Willams,Snacks,Cookies,6,East,Perambalur,25/02/21,"₹2,131.92 ",26.00%,Cash,"₹1,692.00 ",₹541.44 ,2
OD6294,Sabeela,Oil & Masala,Masalas,9,East,Kanyakumari,08/02/21,"₹2,105.72 ",22.00%,Card,"₹1,726.00 ",₹189.86 ,4
OD6295,Ganesh,Oil & Masala,Masalas,2,East,Kanyakumari,14/11/21,₹664.40 ,10.00%,Upi,₹604.00 ,₹72.48 ,5
OD6296,Harish,Oil & Masala,Spices,4,East,Nagercoil,19/06/22,"₹1,149.96 ",11.00%,Cash,"₹1,036.00 ",₹383.32 ,5
OD6297,Peer,Oil & Masala,Spices,2,East,Coimbatore,15/12/22,"₹2,370.15 ",15.00%,Card,"₹2,061.00 ",₹927.45 ,2
OD6298,Jonas,"Eggs, Meat & Fish",Fish,4,East,Nagercoil,25/09/22,"₹1,243.88 ",21.00%,Cash,"₹1,028.00 ",₹452.32 ,2
OD6299,Verma,Beverages,Soft Drinks,1,East,Viluppuram,14/07/22,"₹1,387.26 ",26.00%,Cash,"₹1,101.00 ",₹495.45 ,4
OD6300,Esther,Beverages,Soft Drinks,1,East,Trichy,20/08/21,"₹1,117.76 ",12.00%,Cash,₹998.00 ,₹349.30 ,4
OD6301,Sundar,Fruits & Veggies,Fresh Fruits,6,East,Dharmapuri,05/02/22,"₹2,346.12 ",26.00%,Upi,"₹1,862.00 ",₹614.46 ,2
OD6302,Mathew,Oil & Masala,Spices,5,East,Viluppuram,13/01/23,"₹2,079.68 ",34.00%,Upi,"₹1,552.00 ",₹294.88 ,2
OD6303,Shah,Beverages,Soft Drinks,3,East,Madurai,18/09/21,"₹1,651.88 ",22.00%,Card,"₹1,354.00 ",₹270.80 ,5
OD6304,Amy,Beverages,Health Drinks,8,East,Trichy,31/01/21,₹673.54 ,19.00%,Cash,₹566.00 ,₹33.96 ,3
OD6305,Ganesh,Fruits & Veggies,Organic Vegetables,7,East,Tenkasi,22/12/22,"₹2,157.84 ",11.00%,Upi,"₹1,944.00 ",₹330.48 ,3
OD6306,Arutra,Snacks,Cookies,7,East,Salem,24/05/23,"₹2,270.12 ",16.00%,Card,"₹1,957.00 ",₹273.98 ,5
